latitude,longitude,name,address
22.3214813556935,114.21637823893,牛頭角道體育館,九龍觀塘牛頭角道183號牛頭角市政大廈4樓
22.3250272441888,114.252991607981,寶翠公園,新界將軍澳毓雅里
22.2798996885889,114.189663219143,香港中央圖書館,香港銅鑼灣高士威道66號
22.3001178286335,114.170205328721,九龍公園,九龍尖沙咀柯士甸道22號
22.3171420791938,114.187987515845,土瓜灣公共圖書館,九龍馬頭圍道165號土瓜灣政府合署5至6樓
22.2920617017245,114.238679629681,鯉魚門體育館,九龍油塘鯉魚門徑6號鯉魚門市政大廈2樓及5樓
22.3748586989071,113.962006365696,蝴蝶灣社區中心,新界屯門蝴蝶邨地下及1樓
22.3268647591414,114.211235319641,九龍灣體育館,九龍九龍灣啟樂街15號地下
22.3855486340183,114.186905380581,運輸署沙田牌照事務處,新界沙田上禾輋路1號沙田政府合署2樓
22.338563808754,114.170992717027,石硤尾公園,九龍深水埗石硤尾南昌街270號
22.3406986532138,114.138209626251,荔枝角公園體育館,九龍荔枝角荔灣道1 號地下及1樓
22.2452603100992,114.15199552915,鴨脷洲風之塔公園,香港鴨脷洲利枝道
22.3218829172092,114.162790751857,大角咀公共圖書館,九龍大角咀福全街63號大角咀市政大厦3樓
22.3320306256156,114.190412498232,九龍寨城公園,九龍九龍城東正道
22.4166870972893,114.227866137824,恒安體育館,新界沙田馬鞍山恒安邨恒安商場4樓
22.3964110492981,114.199637684277,入境事務及人事登記-火炭辦事處,新界火炭樂景街2至18號銀禧薈4樓405及406號鋪位
22.4467843142849,114.165984096165,大埔社區中心,新界大埔鄉事會街2號地下
22.2780760006994,114.175418880269,駱克道街市熟食中心,香港灣仔駱克道225號2樓
22.2450938626149,114.150206723443,鴨脷洲社區會堂,香港鴨脷洲鴨脷洲邨鴨脷洲社區會堂地下
22.3176352669641,114.212297788401,運輸署九龍灣驗車中心,九龍九龍灣祥業街2號地下
22.3724261565148,114.118635957515,荃灣民政事務處-諮詢服務中心,新界荃灣青山公路荃灣段174-208號荃灣多層停車場大廈1樓
22.2501666509118,114.138030771853,華貴社區中心,香港奇力灣華貴邨地下
22.3623957505894,114.102707754395,長發體育館,新界青衣長發邨長發商場4樓
22.3148305735173,114.181106024199,佛光街體育館,九龍何文田牧愛街18號9至10樓
22.4969684987488,114.128399485702,保榮路體育館,新界上水百和路19號
22.4553360715216,114.164895305112,大埔體育館,新界大埔汀太路13號地下及1樓
22.2796202011074,114.173002762707,入境事務處-延期逗留組,香港灣仔告士打道7號入境事務大樓5樓
22.340449612211,114.192813959782,龍興公共圖書館,九龍黃大仙下邨(二區)龍興樓地下北翼
22.4684225435739,113.998667638047,天水圍北公共圖書館,新界天水圍天澤邨天澤商場3樓
22.3641296106037,114.070327132577,機場核心計劃展覽中心,新界荃灣青山公路401號
22.2780845436182,114.164163266477,法律援助署總部,香港金鐘道66號金鐘道政府合署24樓
22.4550118672612,114.006544498807,天水圍體育館,新界元朗天水圍天柏路1號地下
22.2501507015929,114.148217024156,田灣街市熟食中心,香港香港仔興和街11號2樓
22.3317350481577,114.160265992332,運輸署九龍牌照事務處,九龍長沙灣道303號長沙灣政府合署2樓
22.3317350481577,114.160265992332,西九龍就業中心,九龍長沙灣道303號長沙灣政府合署9樓
22.4425137326768,114.018952524675,元朗公園,新界元朗公園北路
22.5001250893408,114.14472065471,聯和墟體育館,新界粉嶺聯和墟和滿街9號3樓
22.2536116731806,113.865440211365,大澳公共圖書館,新界大嶼山大澳龍田邨商業中心12號舖
22.3455247209599,114.193513498248,竹園體育館,九龍黃大仙竹園道竹園北邨2樓
22.3197985104467,114.227694954313,曉光街體育館,九龍觀塘曉光街2號地下
22.3227683349903,114.169022044752,屋宇署-樓宇資訊中心,九龍旺角彌敦道750號始創中心13樓
22.3171871726891,114.268176944494,坑口體育館,新界將軍澳培成路38號西貢將軍澳政府綜合大樓1至3樓
22.3095480968452,114.2298361088,觀塘就業中心,九龍觀塘鯉魚門道12號東九龍政府合署10樓
22.3296876952074,114.225436883001,順利邨公共圖書館,九龍觀塘順利邨道順利邨體育館3樓
22.3390645284419,114.190568496652,摩士3號公園,九龍黃大仙鳳舞街40號地下
22.3205224953458,114.222531601135,樂華社區中心,九龍觀塘樂華邨振華道80號
22.3156966392066,114.233662479674,秀茂坪公共圖書館,九龍秀茂坪邨秀明樓104至109號地下
22.3723191303823,114.122490725159,蕙荃體育館,新界荃灣廟崗街6號地下及2樓
22.3743063581222,114.124033806873,石圍角社區會堂,新界荃灣石圍角邨
22.2367170931002,114.196460137934,淺水灣泳灘,香港淺水灣海灘道
22.333928599885,114.147641814531,荔枝角社區會堂,九龍深水埗荔枝角道863號地下(深盛路入口)
22.3806413369484,114.188547024051,城市藝坊,新界沙田源禾路一號
22.3156635344527,114.224277046741,瑞和街公共圖書館,九龍觀塘瑞和街9號瑞和街市政大樓5至6樓
22.3401568836407,114.13848158277,荔枝角公共圖書館,九龍荔枝角荔灣道19號地下至1樓
22.329640350984,114.188891230518,九龍城公共圖書館,九龍衙前圍道100號九龍城市政大廈3樓
22.3171420791938,114.187987515845,土瓜灣政府合署,九龍土瓜灣馬頭圍道165號地下
22.4489242705051,114.023465626262,朗屏社區會堂,新界元朗朗屏邨朗屏社區會堂地下
22.2635745689813,114.249552871548,小西灣圖書館,香港柴灣小西灣道15號小西灣綜合大樓地下
22.2836892990332,114.211787548515,鰂魚涌體育館,香港鰂魚涌鰂魚涌街38號鰂魚涌市政大廈6樓及7樓
22.3736780616016,114.137530562294,北葵涌鄧肇堅體育館,新界葵涌和宜合路292號地下及1樓
22.2822307953189,114.222873320234,西灣河體育館,香港西灣河筲箕灣道111號2樓
22.3312494459551,114.227204059196,順利社區中心,九龍順利邨順緻街2號地下
22.2938035467883,114.168612196659,香港旅遊發展局-九龍旅客諮詢中心,九龍尖沙咀天星碼頭
22.4031656384054,113.973189644307,大興體育館,新界屯門青松觀路38號
22.367668472218,114.179622110707,隆亨社區中心,新界沙田隆亨邨
22.3156635344527,114.224277046741,瑞和街體育館,九龍觀塘瑞和街9號瑞和街市政大廈8樓
22.3391860682469,114.172719626513,歌和老街壁球及乒乓球中心,九龍九龍塘歌和老街17號地下
22.3555144770721,114.102711395399,楓樹窩體育館,新界青衣青衣邨第2期楓樹窩路10號1樓
22.2416809251587,114.154592042059,利東社區會堂,香港鴨脷洲利東邨利東社區會堂地下及1樓
22.284287720418,114.155778846718,中環街市,香港德輔道中80號2樓
22.3213596961615,114.172623087838,油尖旺民政事務處-諮詢服務中心,九龍旺角聯運街30號旺角政府合署地下
22.3386458581581,114.157635468509,保安道體育館,九龍深水埗保安道325-329號保安道市政大廈1樓及2樓
22.5049790573866,114.130447376847,龍琛路體育館,新界上水馬會道155號地下
22.2648519215159,114.239909546535,柴灣體育館,香港柴灣怡順街6號地下及3樓
22.4630892307394,114.002007014949,天晴社區會堂,新界天水圍天華路天晴邨地下
22.382567304034,114.27464295346,西貢海濱公園,新界西貢惠民路
22.4552988247215,114.162200255723,大埔運動場,新界大埔頭路21號
22.2191560493913,114.212207989914,赤柱公共圖書館,香港赤柱赤柱市場道6號赤柱市政大廈地面上層
22.4502966350981,114.023192096171,朗屏體育館,新界元朗朗屏邨朗屏商場2樓202號
